generation,rank_1,rank_2,swapAccepted
1492000,1,2,1
1493000,2,3,0
1494000,1,3,0
1495000,1,4,0
1496000,1,2,1
1497000,1,3,0
1498000,2,3,0
1499000,2,4,0
1500000,1,3,0
1501000,2,3,0
1502000,3,4,1
1503000,3,4,1
1504000,2,3,0
1505000,1,4,0
1506000,2,4,0
1507000,2,3,0
1508000,2,4,0
1509000,1,2,1
1510000,2,3,0
1511000,2,3,0
1512000,3,4,1
1513000,3,4,1
1514000,2,3,0
1515000,1,4,0
1516000,2,4,0
1517000,2,3,0
1518000,2,4,0
1519000,1,4,0
1520000,3,4,1
1521000,2,3,0
1522000,1,2,0
1523000,1,2,1
1524000,1,4,0
1525000,1,3,0
1526000,2,4,0
1527000,3,4,1
1528000,2,3,0
1529000,1,2,1
1530000,1,4,0
1531000,3,4,0
1532000,2,3,0
1533000,1,2,0
1534000,3,4,1
1535000,1,3,0
1536000,1,4,0
1537000,1,3,0
1538000,3,4,1
1539000,1,4,0
1540000,2,3,0
1541000,1,2,0
1542000,2,4,0
1543000,1,2,0
1544000,1,3,0
1545000,1,4,0
1546000,1,4,0
1547000,1,3,0
1548000,3,4,0
1549000,1,4,0
1550000,1,4,0
1551000,1,4,0
1552000,2,3,0
1553000,2,3,0
1554000,3,4,0
1555000,3,4,1
1556000,2,3,0
1557000,2,3,0
1558000,1,4,0
1559000,1,3,0
1560000,3,4,1
1561000,1,3,0
1562000,1,4,0
1563000,1,3,0
1564000,1,2,0
1565000,3,4,0
1566000,2,3,0
1567000,2,4,0
1568000,2,4,0
1569000,1,4,0
1570000,3,4,0
1571000,1,3,0
1572000,3,4,0
1573000,2,3,0
1574000,1,3,0
1575000,1,4,0
1576000,2,4,0
1577000,1,4,0
1578000,3,4,0
1579000,3,4,1
1580000,2,4,0
1581000,3,4,1
1582000,2,3,0
1583000,1,3,0
1584000,1,2,1
1585000,2,4,0
1586000,2,3,0
1587000,1,4,0
1588000,2,3,0
1589000,3,4,0
1590000,1,4,0
1591000,3,4,0
1592000,1,4,0
1593000,1,2,1
1594000,1,3,0
1595000,2,3,0
1596000,3,4,1
1597000,2,4,0
1598000,3,4,1
1599000,2,4,0
1600000,3,4,0
1601000,3,4,1
1602000,2,4,0
1603000,3,4,1
1604000,1,2,0
1605000,1,4,0
1606000,3,4,0
1607000,3,4,0
1608000,2,3,0
1609000,1,2,1
1610000,1,3,0
1611000,1,3,0
1612000,1,4,0
1613000,2,4,0
1614000,1,2,1
1615000,3,4,1
1616000,3,4,1
1617000,1,4,0
1618000,3,4,1
1619000,2,4,0
1620000,1,3,0
1621000,3,4,1
1622000,2,4,0
1623000,1,3,0
1624000,2,3,0
1625000,2,3,0
1626000,1,4,0
1627000,2,4,0
1628000,1,3,0
1629000,1,4,0
1630000,2,4,0
1631000,3,4,0
1632000,1,4,0
1633000,2,3,0
1634000,1,4,0
1635000,2,3,0
1636000,3,4,0
1637000,1,4,0
1638000,2,3,0
1639000,1,3,0
1640000,1,2,1
1641000,2,4,0
1642000,1,3,0
1643000,1,2,1
1644000,3,4,0
1645000,1,3,0
1646000,2,4,0
1647000,2,3,0
1648000,3,4,0
1649000,3,4,0
1650000,1,3,0
1651000,1,3,0
1652000,1,4,0
1653000,2,3,0
1654000,2,3,0
1655000,1,4,0
1656000,1,4,0
1657000,2,4,0
1658000,3,4,1
1659000,1,4,0
1660000,1,2,1
1661000,1,2,1
1662000,2,4,0
1663000,2,3,0
1664000,3,4,1
1665000,2,3,0
1666000,3,4,1
1667000,1,3,0
1668000,1,3,0
1669000,1,4,0
1670000,1,3,0
1671000,3,4,1
1672000,2,3,1
1673000,2,3,1
1674000,1,4,0
1675000,3,4,0
1676000,3,4,0
1677000,2,3,0
1678000,2,3,0
1679000,3,4,1
1680000,1,2,1
1681000,2,3,0
1682000,2,4,0
1683000,1,4,0
1684000,1,2,1
1685000,3,4,1
1686000,1,3,0
1687000,1,2,0
1688000,1,4,0
1689000,1,4,0
1690000,1,2,1
1691000,1,4,0
1692000,2,4,0
1693000,1,4,0
1694000,2,4,0
1695000,1,4,0
1696000,2,3,0
1697000,1,2,1
1698000,2,4,0
1699000,1,3,0
1700000,1,3,0
1701000,1,4,0
1702000,1,4,0
1703000,2,3,0
1704000,1,4,0
1705000,2,4,0
1706000,1,2,0
1707000,1,4,0
1708000,3,4,1
1709000,1,3,0
1710000,2,4,0
1711000,2,3,0
1712000,1,3,0
1713000,1,3,0
1714000,2,3,0
1715000,1,4,0
1716000,2,3,0
1717000,2,3,0
1718000,1,3,0
1719000,3,4,1
1720000,1,3,0
1721000,3,4,1
1722000,3,4,1
1723000,3,4,0
1724000,1,4,0
1725000,2,4,0
1726000,1,2,1
1727000,1,4,0
1728000,3,4,1
1729000,2,4,0
1730000,1,3,0
1731000,3,4,1
1732000,1,4,0
1733000,1,2,1
1734000,2,3,0
1735000,3,4,0
1736000,1,3,0
1737000,1,4,0
1738000,1,4,0
1739000,2,3,0
1740000,3,4,0
1741000,3,4,0
1742000,1,3,0
1743000,1,2,1
1744000,1,2,1
1745000,2,4,0
1746000,1,3,0
1747000,1,3,0
1748000,1,4,0
1749000,2,3,0
1750000,2,4,0
1751000,1,3,0
1752000,1,2,1
1753000,3,4,0
1754000,1,3,0
1755000,1,2,1
1756000,2,4,0
1757000,3,4,1
1758000,3,4,1
1759000,1,3,0
1760000,1,3,0
1761000,3,4,1
1762000,2,3,0
1763000,2,4,0
1764000,3,4,1
1765000,3,4,1
1766000,1,4,0
1767000,2,4,0
1768000,3,4,1
1769000,1,2,1
1770000,2,3,0
1771000,2,4,0
1772000,2,3,0
1773000,2,4,0
1774000,3,4,1
1775000,1,4,0
1776000,1,4,0
1777000,1,4,0
1778000,3,4,1
1779000,2,4,0
1780000,2,4,0
1781000,1,4,0
1782000,1,2,1
1783000,1,2,1
1784000,1,2,1
1785000,1,4,0
1786000,1,2,1
1787000,1,2,1
1788000,2,4,0
1789000,1,4,0
1790000,2,4,0
1791000,2,4,0
1792000,1,3,0
1793000,1,2,1
1794000,1,3,0
1795000,1,3,0
1796000,2,3,0
1797000,3,4,0
1798000,2,4,0
1799000,3,4,1
1800000,1,3,0
1801000,1,3,0
1802000,3,4,1
1803000,3,4,0
1804000,3,4,0
1805000,2,4,0
1806000,2,3,0
1807000,1,2,1
1808000,1,2,1
1809000,2,4,0
1810000,2,4,0
1811000,1,2,1
1812000,2,3,0
1813000,1,3,0
1814000,3,4,0
1815000,2,3,0
1816000,2,4,0
1817000,3,4,0
1818000,1,2,1
1819000,2,3,0
1820000,1,3,0
1821000,3,4,1
1822000,1,2,1
1823000,2,4,0
1824000,3,4,1
1825000,1,2,1
1826000,2,3,0
1827000,1,2,1
1828000,2,4,0
1829000,2,3,0
1830000,3,4,1
1831000,1,4,0
1832000,1,3,0
1833000,1,2,1
1834000,1,3,0
1835000,2,4,0
1836000,3,4,1
1837000,1,4,0
1838000,2,4,0
1839000,3,4,1
1840000,1,2,1
1841000,1,3,0
1842000,1,4,0
1843000,1,2,1
1844000,2,3,1
1845000,1,4,0
1846000,1,3,0
1847000,1,2,0
1848000,3,4,0
1849000,3,4,0
1850000,2,4,1
1851000,1,4,0
1852000,2,4,0
1853000,2,3,1
1854000,2,3,0
1855000,2,4,0
1856000,2,4,0
1857000,1,2,1
1858000,2,4,0
1859000,1,4,0
1860000,2,3,0
1861000,1,4,0
1862000,1,3,0
1863000,2,3,0
1864000,2,4,0
1865000,3,4,1
1866000,2,3,0
1867000,2,3,0
1868000,1,4,0
1869000,1,3,0
1870000,2,3,0
1871000,1,2,1
1872000,1,4,0
1873000,1,3,0
1874000,1,4,0
1875000,1,3,0
1876000,1,3,0
1877000,2,3,0
1878000,2,4,0
1879000,1,4,0
1880000,1,4,0
1881000,2,4,0
1882000,2,3,0
1883000,2,4,0
1884000,3,4,1
1885000,1,2,0
1886000,1,3,0
1887000,1,4,0
1888000,1,3,0
1889000,1,4,0
1890000,3,4,0
1891000,1,3,0
1892000,1,2,1
1893000,2,3,0
1894000,1,3,0
1895000,1,2,1
1896000,1,3,0
1897000,2,4,0
1898000,1,3,0
1899000,3,4,0
1900000,1,3,0
1901000,1,3,0
1902000,3,4,1
1903000,2,4,0
1904000,1,3,0
1905000,1,3,0
1906000,1,4,0
1907000,1,3,0
1908000,1,4,0
1909000,2,3,0
1910000,1,3,0
1911000,1,4,0
1912000,2,3,0
1913000,1,4,0
1914000,1,3,0
1915000,2,3,0
1916000,3,4,1
1917000,1,2,1
1918000,2,3,0
1919000,2,4,0
1920000,3,4,0
1921000,2,4,0
1922000,1,3,0
1923000,2,3,0
1924000,1,3,0
1925000,1,4,0
1926000,1,2,1
1927000,1,3,0
1928000,1,4,0
1929000,1,4,0
1930000,2,3,0
1931000,1,2,1
1932000,1,3,0
1933000,1,2,1
1934000,2,4,0
1935000,1,4,0
1936000,3,4,1
1937000,2,3,0
1938000,2,3,0
1939000,1,4,0
1940000,1,3,0
1941000,2,3,0
1942000,3,4,1
1943000,2,4,0
1944000,3,4,1
1945000,1,3,0
1946000,1,2,0
1947000,3,4,1
1948000,1,2,1
1949000,1,2,1
1950000,1,3,0
1951000,3,4,0
1952000,2,4,0
1953000,2,4,0
1954000,2,3,0
1955000,2,3,0
1956000,1,2,1
1957000,1,4,0
1958000,2,4,0
1959000,1,2,1
1960000,1,2,1
1961000,1,4,0
1962000,2,4,0
1963000,3,4,0
1964000,1,3,0
1965000,1,4,0
1966000,1,2,1
1967000,1,3,0
1968000,1,2,1
1969000,3,4,1
1970000,1,2,1
1971000,1,3,0
1972000,2,3,0
1973000,1,3,0
1974000,1,2,1
1975000,2,3,0
1976000,1,4,0
1977000,1,3,0
1978000,3,4,1
1979000,2,4,0
1980000,1,2,1
1981000,3,4,0
1982000,3,4,1
1983000,2,3,0
1984000,3,4,1
1985000,2,3,0
1986000,1,3,0
1987000,1,4,0
1988000,2,3,0
1989000,1,4,0
1990000,1,4,0
1991000,2,4,0
1992000,2,4,0
1993000,1,4,0
1994000,1,4,0
1995000,1,2,1
1996000,2,4,0
1997000,2,4,0
1998000,1,3,0
1999000,2,4,0
2000000,1,4,0
2001000,1,4,0
2002000,2,3,0
2003000,3,4,1
2004000,1,2,1
2005000,1,2,1
2006000,2,4,0
2007000,1,3,0
2008000,1,2,0
2009000,3,4,1
2010000,3,4,0
2011000,3,4,1
2012000,1,2,1
2013000,1,3,0
2014000,1,2,1
2015000,2,4,0
2016000,2,3,0
2017000,1,4,0
2018000,2,4,0
2019000,2,3,0
2020000,1,3,0
2021000,1,2,1
2022000,2,3,0
2023000,2,4,0
2024000,1,2,1
2025000,3,4,1
2026000,2,4,0
2027000,1,2,1
2028000,3,4,1
2029000,1,2,1
2030000,1,3,0
2031000,2,3,0
2032000,3,4,1
2033000,1,4,0
2034000,2,3,0
2035000,3,4,0
2036000,1,4,0
2037000,1,3,0
2038000,1,2,1
2039000,3,4,0
2040000,3,4,0
2041000,3,4,0
2042000,1,4,0
2043000,2,3,0
2044000,1,4,0
2045000,2,4,0
2046000,1,4,0
2047000,2,3,0
2048000,2,3,0
2049000,2,4,0
2050000,2,4,0
2051000,1,2,1
2052000,3,4,0
2053000,1,3,0
2054000,1,2,1
2055000,3,4,0
2056000,2,4,0
2057000,1,3,0
2058000,1,4,0
2059000,3,4,0
2060000,1,2,1
2061000,2,3,0
2062000,1,3,0
2063000,1,2,1
2064000,1,2,1
2065000,3,4,1
2066000,1,3,0
2067000,1,2,1
2068000,1,2,1
2069000,2,3,0
2070000,1,3,0
2071000,2,3,0
2072000,2,3,0
2073000,2,3,0
2074000,2,3,0
2075000,2,3,0
2076000,1,3,0
2077000,1,2,1
2078000,3,4,1
2079000,1,2,1
2080000,3,4,0
2081000,2,4,0
2082000,3,4,0
2083000,1,3,0
2084000,1,2,1
2085000,1,3,0
2086000,1,3,0
2087000,1,4,0
2088000,1,2,1
2089000,2,4,0
2090000,3,4,1
2091000,3,4,1
2092000,2,4,0
2093000,2,4,0
2094000,1,2,1
2095000,1,4,0
2096000,2,4,0
2097000,2,4,0
2098000,2,3,0
2099000,1,2,1
2100000,2,4,0
2101000,2,3,0
2102000,2,4,0
2103000,1,2,1
2104000,2,3,0
2105000,1,4,0
2106000,2,4,0
2107000,3,4,0
2108000,2,4,0
2109000,3,4,0
2110000,1,3,0
2111000,1,4,0
2112000,2,3,0
2113000,1,2,1
2114000,3,4,1
2115000,3,4,1
2116000,1,4,0
2117000,1,3,0
2118000,2,4,0
2119000,1,4,0
2120000,1,2,1
2121000,3,4,1
2122000,1,3,0
2123000,3,4,1
2124000,1,3,0
2125000,2,3,0
2126000,3,4,1
2127000,1,3,0
2128000,1,3,0
2129000,1,3,0
2130000,3,4,1
2131000,2,3,0
2132000,2,4,0
2133000,3,4,0
2134000,2,4,0
2135000,3,4,0
2136000,2,4,0
2137000,2,3,0
2138000,2,4,0
2139000,1,4,0
2140000,1,2,1
2141000,1,2,1
2142000,2,4,0
2143000,2,3,0
2144000,1,4,0
2145000,1,4,0
2146000,3,4,0
2147000,2,4,0
2148000,2,4,0
2149000,1,3,0
2150000,1,2,1
2151000,2,3,0
2152000,3,4,0
2153000,3,4,1
2154000,2,3,0
2155000,1,2,1
2156000,3,4,1
2157000,3,4,0
2158000,1,2,1
2159000,1,2,1
2160000,2,3,0
2161000,2,3,0
2162000,2,4,0
2163000,1,2,1
2164000,1,2,1
2165000,1,3,0
2166000,1,4,0
2167000,1,2,1
2168000,1,2,1
2169000,3,4,0
2170000,1,3,0
2171000,2,4,0
2172000,2,3,0
2173000,3,4,1
2174000,1,4,0
2175000,1,2,1
2176000,3,4,1
2177000,2,3,0
2178000,1,4,0
2179000,2,4,0
2180000,3,4,1
2181000,2,3,0
2182000,2,4,0
2183000,1,2,1
2184000,3,4,1
2185000,2,3,0
2186000,3,4,0
2187000,2,4,0
2188000,2,4,0
2189000,1,4,0
2190000,1,4,0
2191000,2,4,0
2192000,1,2,1
2193000,1,3,0
2194000,1,4,0
2195000,1,2,1
2196000,1,3,0
2197000,1,2,1
2198000,2,3,0
2199000,1,3,0
2200000,2,4,0
2201000,3,4,1
2202000,1,2,1
2203000,2,4,0
2204000,1,4,0
2205000,1,2,1
2206000,1,2,1
2207000,1,2,1
2208000,2,3,0
2209000,3,4,1
2210000,3,4,0
2211000,1,4,0
2212000,1,2,1
2213000,1,4,0
2214000,2,4,0
2215000,3,4,1
2216000,1,3,0
2217000,3,4,1
2218000,1,2,1
2219000,2,3,0
2220000,3,4,0
2221000,3,4,1
2222000,2,3,0
2223000,1,3,0
2224000,2,3,0
2225000,1,4,0
2226000,1,4,0
2227000,2,4,0
2228000,3,4,1
2229000,1,4,0
2230000,1,3,0
2231000,2,4,0
2232000,1,3,0
2233000,2,3,0
2234000,1,2,1
2235000,3,4,0
2236000,3,4,0
2237000,1,2,1
2238000,1,3,0
2239000,1,2,1
2240000,3,4,1
2241000,2,4,0
2242000,1,3,0
2243000,2,4,0
2244000,3,4,1
2245000,1,4,0
2246000,1,2,1
2247000,2,3,0
2248000,3,4,1
2249000,2,3,0
2250000,3,4,1
2251000,2,3,0
2252000,3,4,0
2253000,2,3,0
2254000,2,3,0
2255000,1,2,1
2256000,1,4,0
2257000,1,4,0
2258000,2,3,0
2259000,2,3,0
2260000,2,4,0
2261000,1,2,1
2262000,1,2,1
2263000,1,3,0
2264000,1,2,0
2265000,2,4,0
2266000,2,3,0
2267000,2,3,0
2268000,3,4,0
2269000,2,3,0
2270000,3,4,1
2271000,1,4,0
2272000,2,4,0
2273000,1,2,1
2274000,1,3,0
2275000,2,4,0
2276000,1,2,1
2277000,2,4,0
2278000,3,4,1
2279000,1,3,0
2280000,1,2,1
2281000,3,4,0
2282000,2,3,0
2283000,1,3,0
2284000,1,2,1
2285000,1,2,1
2286000,1,4,0
2287000,3,4,0
2288000,3,4,1
2289000,1,2,1
2290000,1,3,0
2291000,2,3,0
2292000,1,2,1
2293000,1,3,0
2294000,1,3,0
2295000,2,4,0
2296000,2,4,0
2297000,1,3,0
2298000,2,4,0
2299000,1,2,1
2300000,3,4,1
2301000,3,4,0
2302000,3,4,1
2303000,2,4,0
2304000,1,2,1
2305000,3,4,1
2306000,2,3,0
2307000,3,4,1
2308000,3,4,1
2309000,2,3,1
2310000,1,3,1
2311000,1,3,0
2312000,2,3,1
2313000,1,4,0
2314000,1,4,0
2315000,2,4,0
2316000,2,4,0
2317000,1,2,0
2318000,1,4,0
2319000,1,2,1
2320000,2,4,0
2321000,3,4,0
2322000,1,3,0
2323000,1,4,0
2324000,2,4,0
2325000,1,4,0
2326000,1,3,0
2327000,2,4,0
2328000,3,4,0
2329000,1,3,0
2330000,2,4,0
2331000,3,4,0
2332000,1,3,0
2333000,1,3,0
2334000,1,3,0
2335000,3,4,0
2336000,1,4,0
2337000,1,4,0
2338000,2,4,0
2339000,2,4,0
2340000,1,4,0
2341000,2,4,0
2342000,2,3,0
2343000,1,4,0
2344000,1,4,0
2345000,1,4,0
2346000,2,3,0
2347000,2,3,0
2348000,1,2,1
2349000,2,4,0
2350000,1,3,0
2351000,3,4,1
2352000,2,4,0
2353000,2,4,0
2354000,1,2,1
2355000,2,3,0
2356000,2,4,0
2357000,1,2,1
2358000,2,3,0
2359000,2,3,0
2360000,2,4,0
2361000,1,3,0
2362000,2,4,0
2363000,1,3,0
2364000,2,3,0
2365000,1,4,0
2366000,1,4,0
2367000,2,3,0
2368000,1,3,0
2369000,1,2,0
2370000,1,3,0
2371000,1,2,1
2372000,1,4,0
2373000,1,3,0
2374000,2,3,0
2375000,2,4,0
2376000,1,4,0
2377000,1,2,1
2378000,2,3,0
2379000,1,4,0
2380000,1,2,1
2381000,2,3,0
2382000,1,2,1
2383000,1,4,0
2384000,2,3,0
2385000,2,4,0
2386000,1,4,0
2387000,1,4,0
2388000,1,3,0
2389000,2,4,0
2390000,1,3,0
2391000,2,4,0
2392000,2,4,0
2393000,2,3,0
2394000,2,3,0
2395000,1,3,0
2396000,1,2,1
2397000,3,4,1
2398000,2,3,0
2399000,1,2,1
2400000,1,3,0
2401000,2,4,0
2402000,1,2,0
2403000,2,3,0
2404000,2,3,1
2405000,1,2,0
2406000,1,2,0
2407000,3,4,0
2408000,2,3,1
2409000,1,3,0
2410000,3,4,1
2411000,2,3,0
2412000,1,4,0
2413000,2,3,0
2414000,3,4,1
2415000,2,3,0
2416000,1,3,0
2417000,2,4,0
2418000,3,4,1
2419000,1,4,0
2420000,1,2,0
2421000,2,3,0
2422000,1,2,1
2423000,1,4,0
2424000,1,3,0
2425000,2,4,0
2426000,1,4,0
2427000,1,4,0
2428000,1,2,1
2429000,2,4,0
2430000,2,3,0
2431000,1,2,1
2432000,2,3,0
2433000,2,4,0
2434000,1,3,0
2435000,2,3,0
2436000,1,3,0
2437000,3,4,1
2438000,3,4,0
2439000,3,4,0
2440000,2,3,0
2441000,1,2,1
2442000,1,2,1
2443000,1,2,1
2444000,2,3,0
2445000,2,4,0
2446000,2,3,0
2447000,2,4,0
2448000,2,4,0
2449000,1,3,0
2450000,1,3,0
2451000,1,2,0
2452000,2,4,0
2453000,1,3,0
2454000,2,4,0
2455000,2,3,0
2456000,1,4,0
2457000,1,3,0
2458000,1,3,0
2459000,3,4,1
2460000,1,2,1
2461000,2,3,0
2462000,2,4,0
2463000,1,4,0
2464000,1,4,0
2465000,2,4,0
2466000,1,3,0
2467000,1,3,0
2468000,3,4,1
2469000,1,2,1
2470000,3,4,1
2471000,2,4,0
2472000,1,3,0
2473000,1,2,1
2474000,1,3,0
2475000,1,4,0
2476000,1,4,0
2477000,1,3,0
2478000,3,4,1
2479000,2,4,0
2480000,2,4,0
2481000,3,4,0
2482000,3,4,0
2483000,2,4,0
2484000,1,3,0
2485000,3,4,1
2486000,3,4,1
2487000,1,3,0
2488000,3,4,1
2489000,3,4,1
2490000,2,4,0
2491000,1,3,0
2492000,1,2,1
2493000,1,2,1
2494000,1,4,0
2495000,2,4,0
2496000,1,3,0
2497000,1,4,0
2498000,1,3,0
2499000,1,2,1
2500000,1,3,0
2501000,2,3,0
2502000,1,2,0
2503000,3,4,1
2504000,3,4,1
2505000,1,3,0
2506000,2,4,0
2507000,3,4,1
2508000,2,4,0
2509000,1,3,0
2510000,3,4,1
2511000,1,4,0
2512000,1,4,0
2513000,2,3,0
2514000,2,3,0
2515000,3,4,1
2516000,1,3,0
2517000,3,4,1
2518000,2,4,0
2519000,3,4,1
2520000,1,2,1
2521000,2,3,0
2522000,3,4,1
2523000,1,3,0
2524000,2,4,0
2525000,1,2,1
2526000,2,3,0
2527000,3,4,0
2528000,2,4,0
2529000,1,3,0
2530000,2,3,0
2531000,1,2,1
2532000,1,3,0
2533000,2,4,0
2534000,2,4,0
2535000,1,2,1
2536000,3,4,1
2537000,1,2,1
2538000,1,3,0
2539000,2,4,0
2540000,1,2,1
2541000,1,3,0
2542000,1,4,0
2543000,1,3,0
2544000,1,2,0
2545000,3,4,1
2546000,1,2,0
2547000,1,2,1
2548000,1,2,1
2549000,1,2,1
2550000,2,3,0
2551000,1,3,0
2552000,1,2,1
2553000,1,3,0
2554000,1,2,0
2555000,1,2,0
2556000,1,2,0
2557000,2,4,0
2558000,3,4,0
2559000,3,4,0
2560000,2,4,0
2561000,1,2,0
2562000,2,4,0
2563000,1,4,0
2564000,1,3,0
2565000,1,2,0
2566000,1,2,0
2567000,1,3,0
2568000,1,3,0
2569000,2,3,0
2570000,3,4,0
2571000,2,3,0
2572000,1,4,0
2573000,1,3,0
2574000,2,3,0
2575000,2,3,0
2576000,3,4,0
2577000,1,4,0
2578000,3,4,0
2579000,1,4,0
2580000,2,4,0
2581000,2,4,0
2582000,2,4,0
2583000,1,3,0
2584000,1,3,0
2585000,2,3,0
2586000,1,4,0
2587000,1,4,0
2588000,2,4,0
2589000,1,4,0
2590000,2,3,0
2591000,1,2,0
2592000,3,4,1
2593000,2,3,0
2594000,3,4,1
2595000,1,2,0
2596000,3,4,1
2597000,1,2,1
2598000,2,3,0
2599000,1,2,1
2600000,1,2,1
2601000,3,4,1
2602000,1,4,0
2603000,3,4,0
2604000,1,3,0
2605000,3,4,1
2606000,2,4,0
2607000,1,3,0
2608000,1,2,1
2609000,2,3,0
2610000,3,4,1
2611000,3,4,0
2612000,2,4,0
2613000,1,2,1
2614000,2,3,0
2615000,2,3,1
2616000,1,4,0
2617000,1,3,1
2618000,2,3,1
2619000,1,2,0
2620000,2,3,0
2621000,2,3,0
2622000,2,4,0
2623000,1,4,0
2624000,1,2,1
2625000,1,4,0
2626000,1,3,0
2627000,2,4,0
2628000,1,3,0
2629000,1,3,0
2630000,2,4,0
2631000,1,4,0
2632000,2,4,0
2633000,1,3,0
2634000,2,3,0
2635000,1,4,0
2636000,1,4,0
2637000,1,4,0
2638000,1,3,0
2639000,2,3,0
2640000,2,3,0
2641000,1,3,0
2642000,1,2,1
2643000,1,4,0
2644000,1,3,0
2645000,1,4,0
2646000,1,4,0
2647000,2,3,0
2648000,2,3,0
2649000,1,2,1
2650000,1,3,0
2651000,1,2,1
2652000,2,4,0
2653000,1,3,0
2654000,2,3,0
2655000,1,3,0
2656000,1,3,0
2657000,1,3,0
2658000,2,4,0
2659000,2,4,0
2660000,3,4,0
2661000,3,4,0
2662000,1,3,0
2663000,1,2,0
2664000,2,4,0
2665000,1,2,1
2666000,1,3,0
2667000,3,4,0
2668000,3,4,0
2669000,3,4,0
2670000,3,4,0
2671000,2,4,0
2672000,3,4,1
2673000,2,4,0
2674000,1,2,1
2675000,1,4,0
2676000,1,2,0
2677000,1,4,0
2678000,2,3,0
2679000,1,2,1
2680000,1,2,1
2681000,3,4,1
2682000,1,2,1
2683000,2,3,0
2684000,1,2,1
2685000,2,3,0
2686000,2,3,0
2687000,1,2,1
2688000,3,4,0
2689000,1,3,0
2690000,2,4,0
2691000,2,4,0
2692000,1,4,0
2693000,2,4,0
2694000,2,4,0
2695000,2,4,0
2696000,2,4,0
2697000,3,4,1
2698000,3,4,1
2699000,2,4,0
2700000,3,4,0
2701000,1,3,0
2702000,1,2,1
2703000,1,4,0
2704000,2,4,0
2705000,3,4,0
2706000,1,2,0
2707000,1,4,0
2708000,1,3,0
2709000,1,3,0
2710000,2,3,0
2711000,2,4,0
2712000,2,4,0
2713000,1,4,0
2714000,1,4,0
2715000,1,4,0
2716000,2,4,0
2717000,2,3,0
2718000,1,2,0
2719000,2,3,0
2720000,2,3,0
2721000,3,4,1
2722000,1,4,0
2723000,1,3,0
2724000,3,4,1
2725000,1,2,1
2726000,1,3,0
2727000,1,3,0
2728000,1,4,0
2729000,2,3,0
2730000,2,4,0
2731000,1,3,0
2732000,1,4,0
2733000,1,4,0
2734000,2,4,0
2735000,1,4,0
2736000,1,3,0
2737000,1,2,1
2738000,1,4,0
2739000,1,2,0
2740000,3,4,1
2741000,2,4,0
2742000,3,4,1
2743000,2,4,0
2744000,1,4,0
2745000,3,4,0
2746000,1,2,0
2747000,1,3,0
2748000,1,3,0
2749000,2,3,0
2750000,1,4,0
2751000,1,2,1
2752000,3,4,1
2753000,3,4,1
2754000,2,3,0
2755000,3,4,0
2756000,1,4,0
2757000,1,3,0
2758000,2,4,0
2759000,2,4,0
2760000,1,4,0
2761000,3,4,1
2762000,2,4,0
2763000,2,4,0
2764000,2,4,0
2765000,3,4,1
2766000,3,4,0
2767000,2,4,0
2768000,3,4,0
2769000,1,4,0
2770000,1,2,1
2771000,1,2,0
2772000,2,4,0
2773000,1,2,0
2774000,1,2,1
2775000,2,3,0
2776000,1,3,0
2777000,1,3,0
2778000,2,4,0
2779000,1,2,1
2780000,1,3,0
2781000,1,3,0
2782000,2,4,0
2783000,2,4,0
2784000,2,3,0
2785000,2,4,0
2786000,1,2,0
2787000,1,2,0
2788000,3,4,1
2789000,1,2,1
2790000,2,4,0
2791000,1,3,0
2792000,2,3,0
2793000,1,3,0
2794000,2,4,0
2795000,2,3,0
2796000,3,4,1
2797000,1,4,0
2798000,1,2,1
2799000,1,4,0
2800000,2,4,0
2801000,1,2,0
2802000,1,3,0
2803000,1,4,0
2804000,1,2,1
2805000,3,4,0
2806000,2,3,0
2807000,1,4,0
2808000,2,3,0
2809000,3,4,1
2810000,2,4,0
2811000,2,3,0
2812000,3,4,1
2813000,2,3,0
2814000,1,3,0
2815000,1,4,0
2816000,2,3,0
2817000,1,2,1
2818000,1,2,1
2819000,1,2,1
2820000,1,2,1
2821000,1,2,1
2822000,1,4,0
2823000,2,3,0
2824000,1,2,1
2825000,1,4,0
2826000,1,3,0
2827000,2,4,0
2828000,1,2,1
2829000,1,3,0
2830000,1,2,1
2831000,1,4,0
2832000,2,3,0
2833000,1,2,1
2834000,1,4,0
2835000,1,2,1
2836000,2,3,0
2837000,1,3,0
2838000,2,3,0
2839000,3,4,1
2840000,1,3,0
2841000,3,4,1
2842000,2,4,0
2843000,3,4,1
2844000,3,4,1
2845000,1,3,0
2846000,3,4,1
2847000,1,3,0
2848000,3,4,1
2849000,1,4,0
2850000,3,4,1
2851000,1,4,0
2852000,1,2,1
2853000,1,3,0
2854000,3,4,1
2855000,1,3,0
2856000,1,3,0
2857000,2,4,0
2858000,3,4,1
2859000,1,3,0
2860000,3,4,1
2861000,2,4,0
2862000,2,4,0
2863000,2,4,0
2864000,2,4,0
2865000,3,4,0
2866000,2,4,0
2867000,2,3,0
2868000,1,2,1
2869000,2,3,0
2870000,2,3,0
2871000,2,4,0
2872000,1,3,0
2873000,2,4,0
2874000,1,2,1
2875000,3,4,1
2876000,2,4,0
2877000,1,4,0
2878000,1,3,0
2879000,2,4,0
2880000,1,4,0
2881000,1,3,0
2882000,1,2,1
2883000,2,4,0
2884000,1,3,0
2885000,3,4,1
2886000,1,2,1
2887000,1,2,1
2888000,2,4,0
2889000,1,3,0
